ID,N,10,0	Est1	Est2	Est3	Est4	Est5	Est6	Est7	Est8	Est9	Est10	Est11	Est12	Est13	Est14	Est15	Est16
696	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
697	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)
698	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	Moha	Moha	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)
699	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Rastrojo	Rastrojo	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)
700	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
701	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (2° año)	Achicoria (2° año)	Achicoria (2° año)	Rastrojo	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)
702	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
703	Alfalfa (3° año)	Alfalfa (3° año)	Alfalfa (3° año)	Alfalfa (3° año)	Alfalfa (4° año)	Alfalfa (4° año)	Alfalfa (4° año)	Alfalfa (4° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)
704	Sorgo Forrajero	Rastrojo	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)
705	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)
706	Moha	Moha	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)
707	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)
708	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
709	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	Moha	Moha	Achicoria (1° año)	Achicoria (1° año)
710	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)
711	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
712	Sorgo Forrajero	Rastrojo	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Moha	Moha
713	Sorgo Forrajero	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)
714	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
715	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)
716	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)
717	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
718	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)
719	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
720	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
721	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Maiz	Maiz	Rastrojo	Maiz	Maiz	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)
722	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)
723	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
724	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Moha	Moha	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)
725	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
726	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)
727	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
728	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
729	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
730	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	Moha	Moha	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)
731	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
732	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)
733	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)
734	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
735	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)
736	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
737	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (2° año)	Achicoria (2° año)	Achicoria (2° año)	Moha
738	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
739	Alfalfa (2° año)	Alfalfa (2° año)	Alfalfa (2° año)	Alfalfa (2° año)	Alfalfa (3° año)	Alfalfa (3° año)	Alfalfa (3° año)	Alfalfa (3° año)	Alfalfa (4° año)	Alfalfa (4° año)	Alfalfa (4° año)	Alfalfa (4° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)
740	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
741	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
742	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Rastrojo	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)
743	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
744	Sorgo Forrajero	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero
745	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
746	Sorgo Forrajero	Maiz	Maiz	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Achicoria (1° año)
747	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
748	Moha	Moha	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (2° año)	Achicoria (2° año)	Achicoria (2° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)
749	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
750	Sorgo Forrajero	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (2° año)	Achicoria (2° año)	Achicoria (2° año)	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Lotus Puro (1° año)	Lotus Puro (1° año)
751	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)
752	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
753	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)
754	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
755	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)
756	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
757	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)
758	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
759	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)
760	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
761	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Rastrojo	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (2° año)	Achicoria (2° año)	Achicoria (2° año)	TR+TB+Raigrás (1° año)
762	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)
763	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
764	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (2° año)	Achicoria (2° año)	Achicoria (2° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (2° año)
765	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
766	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)
767	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
768	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (2° año)	Achicoria (2° año)	Achicoria (2° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)
769	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Rastrojo	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)
770	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
771	Sorgo Forrajero	Rastrojo	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	Moha	Moha	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)
772	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)
773	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
774	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
775	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
776	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Moha	Moha
777	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
778	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Moha	Moha	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)
779	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)
780	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)
781	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
782	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Rastrojo	Rastrojo	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (2° año)	Achicoria (2° año)	Achicoria (2° año)	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Sorgo Forrajero
